filename,N,R,REC,D_L,DET,H_L,V_L,LAM,CORM
P07_IMG007_10000_rqa_data.npz,47,54,4.995374653098982,4,7.407407407407407,10,6,14.814814814814815,32.971014492753625
P24_IMG022_01000_rqa_data.npz,16,8,6.666666666666667,2,25.0,0,0,0.0,43.333333333333336
P34_IMG042_00100_rqa_data.npz,19,30,17.54385964912281,6,20.0,20,12,53.333333333333336,34.44444444444444
P18_IMG105_10110_rqa_data.npz,35,32,5.378151260504202,12,37.5,18,11,45.3125,15.441176470588236
P05_IMG031_01000_rqa_data.npz,36,72,11.428571428571429,23,31.944444444444443,24,29,36.80555555555556,30.07936507936508
P20_IMG120_10001_rqa_data.npz,64,114,5.654761904761905,70,61.40350877192982,66,56,53.50877192982456,11.13895850737956
P19_IMG102_00111_rqa_data.npz,19,24,14.035087719298245,15,62.5,15,17,66.66666666666667,32.638888888888886
P23_IMG114_10001_rqa_data.npz,22,4,1.7316017316017316,0,0.0,0,2,25.0,25.0
P42_IMG028_01000_rqa_data.npz,21,11,5.238095238095238,0,0.0,0,2,9.090909090909092,27.272727272727273
P41_IMG140_00111_rqa_data.npz,51,73,5.7254901960784315,32,43.83561643835616,4,6,6.8493150684931505,29.15068493150685
P46_IMG037_00100_rqa_data.npz,34,30,5.347593582887701,8,26.666666666666668,13,12,41.666666666666664,25.95959595959596
P15_IMG051_00100_rqa_data.npz,39,105,14.17004048582996,66,62.857142857142854,32,21,25.238095238095237,31.37844611528822
P16_IMG065_00100_rqa_data.npz,33,34,6.4393939393939394,6,17.647058823529413,14,12,38.23529411764706,36.856617647058826
P01_IMG086_00100_rqa_data.npz,14,18,19.78021978021978,8,44.44444444444444,10,13,63.888888888888886,51.282051282051285
P47_IMG128_01001_rqa_data.npz,61,259,14.153005464480874,144,55.5984555984556,92,105,38.03088803088803,27.45173745173745
P12_IMG095_00110_rqa_data.npz,14,9,9.89010989010989,2,22.22222222222222,4,0,22.22222222222222,44.44444444444444
P04_IMG035_00100_rqa_data.npz,13,20,25.641025641025642,2,10.0,8,7,37.5,39.166666666666664
P40_IMG092_00111_rqa_data.npz,39,53,7.152496626180837,27,50.943396226415096,40,33,68.86792452830188,15.739821251241311
P03_IMG124_10111_rqa_data.npz,38,39,5.547652916073969,8,20.512820512820515,8,8,20.512820512820515,30.422730422730424
P36_IMG140_00111_rqa_data.npz,29,21,5.172413793103448,7,33.333333333333336,2,0,4.761904761904762,18.197278911564627
P35_IMG028_01000_rqa_data.npz,29,16,3.9408866995073892,0,0.0,0,6,18.75,40.17857142857143
P27_IMG097_00110_rqa_data.npz,18,22,14.379084967320262,8,36.36363636363637,16,13,65.9090909090909,44.38502673796791
P31_IMG037_00100_rqa_data.npz,21,13,6.190476190476191,2,15.384615384615385,0,4,15.384615384615385,38.46153846153846
P25_IMG048_00100_rqa_data.npz,22,23,9.956709956709958,10,43.47826086956522,10,12,47.82608695652174,29.19254658385093
P04_IMG146_10001_rqa_data.npz,64,30,1.4880952380952381,14,46.666666666666664,6,2,13.333333333333334,7.354497354497354
P37_IMG092_00111_rqa_data.npz,15,39,37.142857142857146,23,58.97435897435897,31,24,70.51282051282051,35.53113553113553
P28_IMG043_00100_rqa_data.npz,27,24,6.837606837606837,8,33.333333333333336,10,9,39.583333333333336,36.05769230769231
P23_IMG001_10100_rqa_data.npz,19,32,18.71345029239766,13,40.625,23,18,64.0625,39.236111111111114
P38_IMG023_01000_rqa_data.npz,6,3,20.0,2,66.66666666666667,0,0,0.0,46.666666666666664
P30_IMG128_01001_rqa_data.npz,25,39,13.0,9,23.076923076923077,12,10,28.205128205128204,30.44871794871795
P20_IMG053_00100_rqa_data.npz,21,19,9.047619047619047,4,21.05263157894737,2,6,21.05263157894737,37.63157894736842
P23_IMG067_00100_rqa_data.npz,14,16,17.582417582417584,5,31.25,8,8,50.0,45.67307692307692
